method,seed,image_id,keypoint_id,coarse_x,coarse_y,final_x,final_y,num_votes,num_reliable,mean_vote_distance,median_vote_distance,fallback
B4,2,81,5,357.1339,202.8276,357.1330,202.8262,107,107,0.6447,0.5381,
B4,2,81,6,390.4725,186.6701,390.4708,186.6712,107,107,0.4567,0.3287,
B4,2,81,7,429.1452,177.1951,429.1414,177.2185,107,107,0.6161,0.4824,
B4,2,81,8,392.3141,185.8986,392.3137,185.8976,107,107,0.3241,0.2003,
baseline,2,82,0,352.8656,238.8119,352.8656,238.8119,0,0,-1.0000,-1.0000,
baseline,2,82,1,413.9043,148.1462,413.9043,148.1462,0,0,-1.0000,-1.0000,
baseline,2,82,2,406.1085,217.5761,406.1085,217.5761,0,0,-1.0000,-1.0000,
baseline,2,82,3,348.0317,197.8917,348.0317,197.8917,0,0,-1.0000,-1.0000,
baseline,2,82,4,399.5793,163.6414,399.5793,163.6414,0,0,-1.0000,-1.0000,
baseline,2,82,5,348.0000,205.5387,348.0000,205.5387,0,0,-1.0000,-1.0000,
baseline,2,82,6,381.1109,190.7902,381.1109,190.7902,0,0,-1.0000,-1.0000,
baseline,2,82,7,418.2764,180.7436,418.2764,180.7436,0,0,-1.0000,-1.0000,
baseline,2,82,8,382.2323,188.4059,382.2323,188.4059,0,0,-1.0000,-1.0000,
A4,2,82,0,352.8656,238.8119,352.8656,238.8119,115,115,0.7911,0.7770,
A4,2,82,1,413.9043,148.1462,413.9043,148.1462,115,115,0.7842,0.4950,
A4,2,82,2,406.1085,217.5761,406.1085,217.5761,115,115,0.5934,0.4964,
A4,2,82,3,348.0317,197.8917,348.0317,197.8917,115,115,0.6037,0.4920,
A4,2,82,4,399.5793,163.6414,399.5793,163.6414,115,115,0.6218,0.5428,
A4,2,82,5,348.0000,205.5387,348.0000,205.5387,115,115,0.6092,0.5109,
A4,2,82,6,381.1109,190.7902,381.1109,190.7902,115,115,0.5758,0.4369,
A4,2,82,7,418.2764,180.7436,418.3085,180.8005,115,114,0.7781,0.5335,
A4,2,82,8,382.2323,188.4059,382.2323,188.4059,115,115,0.3587,0.2939,
A6,2,82,0,352.8656,238.8119,352.8656,238.8119,115,115,0.7911,0.7770,
A6,2,82,1,413.9043,148.1462,413.9043,148.1462,115,115,0.7842,0.4950,
A6,2,82,2,406.1085,217.5761,406.1085,217.5761,115,115,0.5934,0.4964,
A6,2,82,3,348.0317,197.8917,348.0317,197.8917,115,115,0.6037,0.4920,
A6,2,82,4,399.5793,163.6414,399.5793,163.6414,115,115,0.6218,0.5428,
A6,2,82,5,348.0000,205.5387,348.0000,205.5387,115,115,0.6092,0.5109,
A6,2,82,6,381.1109,190.7902,381.1109,190.7902,115,115,0.5758,0.4369,
A6,2,82,7,418.2764,180.7436,418.3085,180.8005,115,114,0.7781,0.5335,
A6,2,82,8,382.2323,188.4059,382.2323,188.4059,115,115,0.3587,0.2939,
B4,2,82,0,352.8656,238.8119,352.8555,238.8309,115,115,0.7911,0.7770,
B4,2,82,1,413.9043,148.1462,413.9108,148.1244,115,115,0.7842,0.4950,
B4,2,82,2,406.1085,217.5761,406.1178,217.5830,115,115,0.5934,0.4964,
B4,2,82,3,348.0317,197.8917,348.0123,197.8856,115,115,0.6037,0.4920,
B4,2,82,4,399.5793,163.6414,399.5678,163.6644,115,115,0.6218,0.5428,
B4,2,82,5,348.0000,205.5387,347.9782,205.5454,115,115,0.6092,0.5109,
B4,2,82,6,381.1109,190.7902,381.1032,190.7971,115,115,0.5758,0.4369,
B4,2,82,7,418.2764,180.7436,418.2640,180.7737,115,115,0.7781,0.5335,
B4,2,82,8,382.2323,188.4059,382.2354,188.4060,115,115,0.3587,0.2939,
baseline,2,83,0,302.2095,240.0051,302.2095,240.0051,0,0,-1.0000,-1.0000,
baseline,2,83,1,369.8840,167.2327,369.8840,167.2327,0,0,-1.0000,-1.0000,
baseline,2,83,2,356.4094,228.3224,356.4094,228.3224,0,0,-1.0000,-1.0000,
baseline,2,83,3,297.6592,202.2135,297.6592,202.2135,0,0,-1.0000,-1.0000,
baseline,2,83,4,347.3386,179.1821,347.3386,179.1821,0,0,-1.0000,-1.0000,
baseline,2,83,5,306.8742,208.0428,306.8742,208.0428,0,0,-1.0000,-1.0000,
baseline,2,83,6,340.9926,199.8879,340.9926,199.8879,0,0,-1.0000,-1.0000,
baseline,2,83,7,366.9689,197.5173,366.9689,197.5173,0,0,-1.0000,-1.0000,
baseline,2,83,8,334.6525,198.4904,334.6525,198.4904,0,0,-1.0000,-1.0000,
A4,2,83,0,302.2095,240.0051,302.2095,240.0051,104,104,0.6867,0.4887,
A4,2,83,1,369.8840,167.2327,369.8840,167.2327,104,104,0.6652,0.5174,
A4,2,83,2,356.4094,228.3224,356.4094,228.3224,104,104,0.5151,0.4316,
A4,2,83,3,297.6592,202.2135,297.6592,202.2135,104,104,0.6012,0.4674,
A4,2,83,4,347.3386,179.1821,347.3386,179.1821,104,104,0.5776,0.4872,
A4,2,83,5,306.8742,208.0428,306.8742,208.0428,104,104,0.6153,0.4722,
A4,2,83,6,340.9926,199.8879,340.9926,199.8879,104,104,0.5529,0.4298,
A4,2,83,7,366.9689,197.5173,366.9689,197.5173,104,104,0.5528,0.4446,
A4,2,83,8,334.6525,198.4904,334.6525,198.4904,104,104,0.3378,0.2312,
A6,2,83,0,302.2095,240.0051,302.2095,240.0051,104,104,0.6867,0.4887,
A6,2,83,1,369.8840,167.2327,369.8840,167.2327,104,104,0.6652,0.5174,
A6,2,83,2,356.4094,228.3224,356.4094,228.3224,104,104,0.5151,0.4316,
A6,2,83,3,297.6592,202.2135,297.6592,202.2135,104,104,0.6012,0.4674,
A6,2,83,4,347.3386,179.1821,347.3386,179.1821,104,104,0.5776,0.4872,
A6,2,83,5,306.8742,208.0428,306.8742,208.0428,104,104,0.6153,0.4722,
A6,2,83,6,340.9926,199.8879,340.9926,199.8879,104,104,0.5529,0.4298,
A6,2,83,7,366.9689,197.5173,366.9689,197.5173,104,104,0.5528,0.4446,
A6,2,83,8,334.6525,198.4904,334.6525,198.4904,104,104,0.3378,0.2312,
B4,2,83,0,302.2095,240.0051,302.2225,239.9665,104,104,0.6867,0.4887,
B4,2,83,1,369.8840,167.2327,369.8843,167.2169,104,104,0.6652,0.5174,
B4,2,83,2,356.4094,228.3224,356.4099,228.3252,104,104,0.5151,0.4316,
B4,2,83,3,297.6592,202.2135,297.6672,202.2109,104,104,0.6012,0.4674,
B4,2,83,4,347.3386,179.1821,347.3444,179.1776,104,104,0.5776,0.4872,
B4,2,83,5,306.8742,208.0428,306.8543,208.0334,104,104,0.6153,0.4722,
B4,2,83,6,340.9926,199.8879,340.9759,199.8787,104,104,0.5529,0.4298,
B4,2,83,7,366.9689,197.5173,366.9587,197.5180,104,104,0.5528,0.4446,
B4,2,83,8,334.6525,198.4904,334.6605,198.4931,104,104,0.3378,0.2312,
baseline,2,84,0,375.1826,286.0326,375.1826,286.0326,0,0,-1.0000,-1.0000,
baseline,2,84,1,428.8687,203.3963,428.8687,203.3963,0,0,-1.0000,-1.0000,
baseline,2,84,2,425.4045,268.4180,425.4045,268.4180,0,0,-1.0000,-1.0000,
baseline,2,84,3,370.2366,242.0829,370.2366,242.0829,0,0,-1.0000,-1.0000,
baseline,2,84,4,416.4350,210.4458,416.4350,210.4458,0,0,-1.0000,-1.0000,
baseline,2,84,5,370.3841,258.5299,370.3841,258.5299,0,0,-1.0000,-1.0000,
baseline,2,84,6,400.7603,246.1741,400.7603,246.1741,0,0,-1.0000,-1.0000,
baseline,2,84,7,434.5570,228.6625,434.5570,228.6625,0,0,-1.0000,-1.0000,
baseline,2,84,8,401.9468,237.2511,401.9468,237.2511,0,0,-1.0000,-1.0000,
A4,2,84,0,375.1826,286.0326,375.1674,285.8919,110,108,0.8698,0.7534,
A4,2,84,1,428.8687,203.3963,428.8687,203.3963,110,110,0.5149,0.3984,
A4,2,84,2,425.4045,268.4180,425.4045,268.4180,110,110,0.6234,0.4622,
A4,2,84,3,370.2366,242.0829,370.2366,242.0829,110,110,0.7938,0.5815,
A4,2,84,4,416.4350,210.4458,416.4350,210.4458,110,110,0.6701,0.4432,
A4,2,84,5,370.3841,258.5299,370.3841,258.5299,110,110,0.6189,0.4961,
A4,2,84,6,400.7603,246.1741,400.7603,246.1741,110,110,0.5993,0.5511,
A4,2,84,7,434.5570,228.6625,434.5570,228.6625,110,110,0.5708,0.4443,
A4,2,84,8,401.9468,237.2511,401.9468,237.2511,110,110,0.2905,0.2178,
A6,2,84,0,375.1826,286.0326,375.1826,286.0326,110,110,0.8698,0.7534,
A6,2,84,1,428.8687,203.3963,428.8687,203.3963,110,110,0.5149,0.3984,
A6,2,84,2,425.4045,268.4180,425.4045,268.4180,110,110,0.6234,0.4622,
A6,2,84,3,370.2366,242.0829,370.2366,242.0829,110,110,0.7938,0.5815,
A6,2,84,4,416.4350,210.4458,416.4350,210.4458,110,110,0.6701,0.4432,
A6,2,84,5,370.3841,258.5299,370.3841,258.5299,110,110,0.6189,0.4961,
A6,2,84,6,400.7603,246.1741,400.7603,246.1741,110,110,0.5993,0.5511,
A6,2,84,7,434.5570,228.6625,434.5570,228.6625,110,110,0.5708,0.4443,
A6,2,84,8,401.9468,237.2511,401.9468,237.2511,110,110,0.2905,0.2178,
B4,2,84,0,375.1826,286.0326,375.1645,286.0029,110,110,0.8698,0.7534,
B4,2,84,1,428.8687,203.3963,428.8640,203.3904,110,110,0.5149,0.3984,
B4,2,84,2,425.4045,268.4180,425.4015,268.4089,110,110,0.6234,0.4622,
B4,2,84,3,370.2366,242.0829,370.2171,242.1333,110,110,0.7938,0.5815,
B4,2,84,4,416.4350,210.4458,416.4475,210.3716,110,110,0.6701,0.4432,
B4,2,84,5,370.3841,258.5299,370.3821,258.5209,110,110,0.6189,0.4961,
B4,2,84,6,400.7603,246.1741,400.7616,246.1808,110,110,0.5993,0.5511,
B4,2,84,7,434.5570,228.6625,434.5559,228.6572,110,110,0.5708,0.4443,
B4,2,84,8,401.9468,237.2511,401.9471,237.2498,110,110,0.2905,0.2178,
baseline,2,85,0,407.0912,250.5345,407.0912,250.5345,0,0,-1.0000,-1.0000,
baseline,2,85,1,459.6179,160.8493,459.6179,160.8493,0,0,-1.0000,-1.0000,
baseline,2,85,2,453.0074,224.3321,453.0074,224.3321,0,0,-1.0000,-1.0000,
baseline,2,85,3,406.3384,218.5172,406.3384,218.5172,0,0,-1.0000,-1.0000,
baseline,2,85,4,454.8568,184.1927,454.8568,184.1927,0,0,-1.0000,-1.0000,
baseline,2,85,5,395.9074,215.8645,395.9074,215.8645,0,0,-1.0000,-1.0000,
baseline,2,85,6,425.8002,197.2012,425.8002,197.2012,0,0,-1.0000,-1.0000,
baseline,2,85,7,468.4310,192.8960,468.4310,192.8960,0,0,-1.0000,-1.0000,
baseline,2,85,8,433.8125,202.5757,433.8125,202.5757,0,0,-1.0000,-1.0000,
A4,2,85,0,407.0912,250.5345,407.0255,250.2878,118,113,1.0953,0.5999,
A4,2,85,1,459.6179,160.8493,459.6179,160.8493,118,118,0.7897,0.5820,
A4,2,85,2,453.0074,224.3321,452.9948,224.2472,118,117,1.0704,0.8430,
A4,2,85,3,406.3384,218.5172,406.3384,218.5172,118,118,0.8630,0.5762,
A4,2,85,4,454.8568,184.1927,454.8927,184.2876,118,117,0.7540,0.4659,
A4,2,85,5,395.9074,215.8645,395.9074,215.8645,118,118,0.7870,0.6713,
A4,2,85,6,425.8002,197.2012,425.8002,197.2012,118,118,0.7930,0.5268,
A4,2,85,7,468.4310,192.8960,468.4310,192.8960,118,118,0.7056,0.4234,
A4,2,85,8,433.8125,202.5757,433.8125,202.5757,118,118,0.5311,0.4865,
A6,2,85,0,407.0912,250.5345,407.0727,250.4266,118,117,1.0953,0.5999,
A6,2,85,1,459.6179,160.8493,459.6179,160.8493,118,118,0.7897,0.5820,
A6,2,85,2,453.0074,224.3321,453.0074,224.3321,118,118,1.0704,0.8430,
A6,2,85,3,406.3384,218.5172,406.3384,218.5172,118,118,0.8630,0.5762,
A6,2,85,4,454.8568,184.1927,454.8927,184.2876,118,117,0.7540,0.4659,
A6,2,85,5,395.9074,215.8645,395.9074,215.8645,118,118,0.7870,0.6713,
A6,2,85,6,425.8002,197.2012,425.8002,197.2012,118,118,0.7930,0.5268,
A6,2,85,7,468.4310,192.8960,468.4310,192.8960,118,118,0.7056,0.4234,
A6,2,85,8,433.8125,202.5757,433.8125,202.5757,118,118,0.5311,0.4865,
B4,2,85,0,407.0912,250.5345,407.0951,250.3601,118,118,1.0953,0.5999,
B4,2,85,1,459.6179,160.8493,459.6207,160.7739,118,118,0.7897,0.5820,
B4,2,85,2,453.0074,224.3321,453.0044,224.2678,118,118,1.0704,0.8430,
B4,2,85,3,406.3384,218.5172,406.2934,218.4831,118,118,0.8630,0.5762,
B4,2,85,4,454.8568,184.1927,454.8539,184.2391,118,118,0.7540,0.4659,
B4,2,85,5,395.9074,215.8645,395.8480,215.8591,118,118,0.7870,0.6713,
B4,2,85,6,425.8002,197.2012,425.7848,197.2061,118,118,0.7930,0.5268,
B4,2,85,7,468.4310,192.8960,468.4060,192.9091,118,118,0.7056,0.4234,
B4,2,85,8,433.8125,202.5757,433.8069,202.5761,118,118,0.5311,0.4865,
baseline,2,86,0,407.4779,238.5007,407.4779,238.5007,0,0,-1.0000,-1.0000,
baseline,2,86,1,458.5294,146.3595,458.5294,146.3595,0,0,-1.0000,-1.0000,
baseline,2,86,2,452.9240,212.6518,452.9240,212.6518,0,0,-1.0000,-1.0000,
baseline,2,86,3,407.3448,200.4118,407.3448,200.4118,0,0,-1.0000,-1.0000,
baseline,2,86,4,456.9472,163.2401,456.9472,163.2401,0,0,-1.0000,-1.0000,
baseline,2,86,5,395.2004,204.6154,395.2004,204.6154,0,0,-1.0000,-1.0000,
baseline,2,86,6,424.2864,186.4142,424.2864,186.4142,0,0,-1.0000,-1.0000,
baseline,2,86,7,469.6330,176.6955,469.6330,176.6955,0,0,-1.0000,-1.0000,
baseline,2,86,8,434.4895,186.9267,434.4895,186.9267,0,0,-1.0000,-1.0000,
A4,2,86,0,407.4779,238.5007,407.4779,238.5007,106,106,0.8697,0.5621,
A4,2,86,1,458.5294,146.3595,458.5294,146.3595,106,106,0.8579,0.7477,
A4,2,86,2,452.9240,212.6518,452.9186,212.5627,106,105,1.0374,0.8275,
A4,2,86,3,407.3448,200.4118,407.3448,200.4118,106,106,0.7003,0.5620,
A4,2,86,4,456.9472,163.2401,456.9876,163.4361,106,104,0.8246,0.5705,
A4,2,86,5,395.2004,204.6154,395.2004,204.6154,106,106,0.8014,0.5782,
A4,2,86,6,424.2864,186.4142,424.2681,186.3449,106,105,0.7586,0.5399,
A4,2,86,7,469.6330,176.6955,469.6330,176.6955,106,106,0.6322,0.4613,
A4,2,86,8,434.4895,186.9267,434.4895,186.9267,106,106,0.4906,0.4302,
A6,2,86,0,407.4779,238.5007,407.4779,238.5007,106,106,0.8697,0.5621,
A6,2,86,1,458.5294,146.3595,458.5294,146.3595,106,106,0.8579,0.7477,
A6,2,86,2,452.9240,212.6518,452.9240,212.6518,106,106,1.0374,0.8275,
A6,2,86,3,407.3448,200.4118,407.3448,200.4118,106,106,0.7003,0.5620,
A6,2,86,4,456.9472,163.2401,456.9749,163.3453,106,105,0.8246,0.5705,
A6,2,86,5,395.2004,204.6154,395.2004,204.6154,106,106,0.8014,0.5782,
A6,2,86,6,424.2864,186.4142,424.2864,186.4142,106,106,0.7586,0.5399,
A6,2,86,7,469.6330,176.6955,469.6330,176.6955,106,106,0.6322,0.4613,
A6,2,86,8,434.4895,186.9267,434.4895,186.9267,106,106,0.4906,0.4302,
B4,2,86,0,407.4779,238.5007,407.4861,238.4872,106,106,0.8697,0.5621,
B4,2,86,1,458.5294,146.3595,458.5204,146.3933,106,106,0.8579,0.7477,
B4,2,86,2,452.9240,212.6518,452.9306,212.5758,106,106,1.0374,0.8275,
B4,2,86,3,407.3448,200.4118,407.3235,200.4073,106,106,0.7003,0.5620,
B4,2,86,4,456.9472,163.2401,456.9706,163.3864,106,106,0.8246,0.5705,
B4,2,86,5,395.2004,204.6154,395.1773,204.6093,106,106,0.8014,0.5782,
B4,2,86,6,424.2864,186.4142,424.2810,186.3619,106,106,0.7586,0.5399,
B4,2,86,7,469.6330,176.6955,469.6303,176.6879,106,106,0.6322,0.4613,
B4,2,86,8,434.4895,186.9267,434.4845,186.9287,106,106,0.4906,0.4302,
baseline,2,87,0,392.0161,260.4805,392.0161,260.4805,0,0,-1.0000,-1.0000,
baseline,2,87,1,440.9007,162.8655,440.9007,162.8655,0,0,-1.0000,-1.0000,
baseline,2,87,2,436.5225,232.8456,436.5225,232.8456,0,0,-1.0000,-1.0000,
baseline,2,87,3,392.0305,217.6336,392.0305,217.6336,0,0,-1.0000,-1.0000,
baseline,2,87,4,441.6347,178.1846,441.6347,178.1846,0,0,-1.0000,-1.0000,
baseline,2,87,5,376.6909,227.0160,376.6909,227.0160,0,0,-1.0000,-1.0000,
baseline,2,87,6,405.7166,207.8708,405.7166,207.8708,0,0,-1.0000,-1.0000,
baseline,2,87,7,453.3557,193.1748,453.3557,193.1748,0,0,-1.0000,-1.0000,
baseline,2,87,8,418.1887,204.5327,418.1887,204.5327,0,0,-1.0000,-1.0000,
A4,2,87,0,392.0161,260.4805,391.9626,260.6898,107,106,0.9045,0.6970,
A4,2,87,1,440.9007,162.8655,440.9007,162.8655,107,107,0.7413,0.6559,
A4,2,87,2,436.5225,232.8456,436.4922,232.7128,107,106,0.9004,0.7358,
A4,2,87,3,392.0305,217.6336,392.0305,217.6336,107,107,0.8410,0.7071,
A4,2,87,4,441.6347,178.1846,441.7666,178.1773,107,105,0.9002,0.6815,
A4,2,87,5,376.6909,227.0160,376.5927,227.1095,107,106,0.8108,0.6790,
A4,2,87,6,405.7166,207.8708,405.7166,207.8708,107,107,0.6067,0.5362,
A4,2,87,7,453.3557,193.1748,453.3557,193.1748,107,107,0.5476,0.4205,
A4,2,87,8,418.1887,204.5327,418.1887,204.5327,107,107,0.4940,0.3916,
A6,2,87,0,392.0161,260.4805,392.0161,260.4805,107,107,0.9045,0.6970,
A6,2,87,1,440.9007,162.8655,440.9007,162.8655,107,107,0.7413,0.6559,
A6,2,87,2,436.5225,232.8456,436.4922,232.7128,107,106,0.9004,0.7358,
A6,2,87,3,392.0305,217.6336,392.0305,217.6336,107,107,0.8410,0.7071,
A6,2,87,4,441.6347,178.1846,441.6347,178.1846,107,107,0.9002,0.6815,
A6,2,87,5,376.6909,227.0160,376.6909,227.0160,107,107,0.8108,0.6790,
A6,2,87,6,405.7166,207.8708,405.7166,207.8708,107,107,0.6067,0.5362,
A6,2,87,7,453.3557,193.1748,453.3557,193.1748,107,107,0.5476,0.4205,
A6,2,87,8,418.1887,204.5327,418.1887,204.5327,107,107,0.4940,0.3916,
B4,2,87,0,392.0161,260.4805,391.9842,260.6340,107,107,0.9045,0.6970,
B4,2,87,1,440.9007,162.8655,440.9330,162.8318,107,107,0.7413,0.6559,
B4,2,87,2,436.5225,232.8456,436.5007,232.6910,107,107,0.9004,0.7358,
B4,2,87,3,392.0305,217.6336,392.0335,217.6595,107,107,0.8410,0.7071,
B4,2,87,4,441.6347,178.1846,441.6718,178.1765,107,107,0.9002,0.6815,
B4,2,87,5,376.6909,227.0160,376.6822,227.0681,107,107,0.8108,0.6790,
B4,2,87,6,405.7166,207.8708,405.7240,207.8730,107,107,0.6067,0.5362,
B4,2,87,7,453.3557,193.1748,453.3623,193.1581,107,107,0.5476,0.4205,
B4,2,87,8,418.1887,204.5327,418.1800,204.5339,107,107,0.4940,0.3916,
baseline,2,88,0,376.9921,254.6783,376.9921,254.6783,0,0,-1.0000,-1.0000,
baseline,2,88,1,421.6605,158.8439,421.6605,158.8439,0,0,-1.0000,-1.0000,
baseline,2,88,2,419.1450,227.7583,419.1450,227.7583,0,0,-1.0000,-1.0000,
baseline,2,88,3,376.4670,210.4890,376.4670,210.4890,0,0,-1.0000,-1.0000,
baseline,2,88,4,423.8518,170.5726,423.8518,170.5726,0,0,-1.0000,-1.0000,
baseline,2,88,5,361.4346,222.9091,361.4346,222.9091,0,0,-1.0000,-1.0000,
baseline,2,88,6,388.3297,204.9256,388.3297,204.9256,0,0,-1.0000,-1.0000,
baseline,2,88,7,435.4051,187.1139,435.4051,187.1139,0,0,-1.0000,-1.0000,
baseline,2,88,8,401.1673,199.1452,401.1673,199.1452,0,0,-1.0000,-1.0000,
A4,2,88,0,376.9921,254.6783,376.9526,254.9080,110,109,0.9098,0.8126,
A4,2,88,1,421.6605,158.8439,421.6605,158.8439,110,110,0.8867,0.6015,
A4,2,88,2,419.1450,227.7583,419.1450,227.7583,110,110,0.7016,0.5858,
A4,2,88,3,376.4670,210.4890,376.4670,210.4890,110,110,0.7509,0.6292,
A4,2,88,4,423.8518,170.5726,423.8518,170.5726,110,110,1.0842,0.9486,
A4,2,88,5,361.4346,222.9091,361.4346,222.9091,110,110,0.7623,0.7044,
A4,2,88,6,388.3297,204.9256,388.3297,204.9256,110,110,0.5251,0.3329,
A4,2,88,7,435.4051,187.1139,435.4051,187.1139,110,110,0.6560,0.4596,
A4,2,88,8,401.1673,199.1452,401.1673,199.1452,110,110,0.4993,0.4312,
A6,2,88,0,376.9921,254.6783,376.9526,254.9080,110,109,0.9098,0.8126,
A6,2,88,1,421.6605,158.8439,421.6605,158.8439,110,110,0.8867,0.6015,
A6,2,88,2,419.1450,227.7583,419.1450,227.7583,110,110,0.7016,0.5858,
A6,2,88,3,376.4670,210.4890,376.4670,210.4890,110,110,0.7509,0.6292,
A6,2,88,4,423.8518,170.5726,423.8518,170.5726,110,110,1.0842,0.9486,
A6,2,88,5,361.4346,222.9091,361.4346,222.9091,110,110,0.7623,0.7044,
A6,2,88,6,388.3297,204.9256,388.3297,204.9256,110,110,0.5251,0.3329,
A6,2,88,7,435.4051,187.1139,435.4051,187.1139,110,110,0.6560,0.4596,
A6,2,88,8,401.1673,199.1452,401.1673,199.1452,110,110,0.4993,0.4312,
B4,2,88,0,376.9921,254.6783,376.9374,254.8362,110,110,0.9098,0.8126,
B4,2,88,1,421.6605,158.8439,421.6402,158.9364,110,110,0.8867,0.6015,
B4,2,88,2,419.1450,227.7583,419.1561,227.7550,110,110,0.7016,0.5858,
B4,2,88,3,376.4670,210.4890,376.4617,210.5020,110,110,0.7509,0.6292,
B4,2,88,4,423.8518,170.5726,423.8706,170.5836,110,110,1.0842,0.9486,
B4,2,88,5,361.4346,222.9091,361.4443,222.9032,110,110,0.7623,0.7044,
B4,2,88,6,388.3297,204.9256,388.3250,204.9083,110,110,0.5251,0.3329,
B4,2,88,7,435.4051,187.1139,435.3973,187.1094,110,110,0.6560,0.4596,
B4,2,88,8,401.1673,199.1452,401.1660,199.1419,110,110,0.4993,0.4312,
baseline,2,89,0,367.1222,255.1695,367.1222,255.1695,0,0,-1.0000,-1.0000,
baseline,2,89,1,413.9149,160.0208,413.9149,160.0208,0,0,-1.0000,-1.0000,
baseline,2,89,2,410.1165,229.6425,410.1165,229.6425,0,0,-1.0000,-1.0000,
baseline,2,89,3,367.5520,209.9217,367.5520,209.9217,0,0,-1.0000,-1.0000,
baseline,2,89,4,415.3781,170.8231,415.3781,170.8231,0,0,-1.0000,-1.0000,
baseline,2,89,5,351.8769,223.5491,351.8769,223.5491,0,0,-1.0000,-1.0000,
baseline,2,89,6,379.3239,206.2999,379.3239,206.2999,0,0,-1.0000,-1.0000,
baseline,2,89,7,427.1066,188.2034,427.1066,188.2034,0,0,-1.0000,-1.0000,
baseline,2,89,8,392.1957,199.9148,392.1957,199.9148,0,0,-1.0000,-1.0000,
A4,2,89,0,367.1222,255.1695,367.0650,255.4028,106,105,0.7479,0.7027,
A4,2,89,1,413.9149,160.0208,413.8966,160.1675,106,105,0.8879,0.6847,
A4,2,89,2,410.1165,229.6425,410.1165,229.6425,106,106,0.7215,0.6488,
A4,2,89,3,367.5520,209.9217,367.5520,209.9217,106,106,0.6135,0.4955,
A4,2,89,4,415.3781,170.8231,415.3934,171.0289,106,104,0.8742,0.6732,
A4,2,89,5,351.8769,223.5491,351.8769,223.5491,106,106,0.6057,0.5564,
A4,2,89,6,379.3239,206.2999,379.3239,206.2999,106,106,0.4696,0.3460,
A4,2,89,7,427.1066,188.2034,427.1066,188.2034,106,106,0.7221,0.6344,
A4,2,89,8,392.1957,199.9148,392.1957,199.9148,106,106,0.4349,0.2841,
A6,2,89,0,367.1222,255.1695,367.1222,255.1695,106,106,0.7479,0.7027,
A6,2,89,1,413.9149,160.0208,413.9149,160.0208,106,106,0.8879,0.6847,
A6,2,89,2,410.1165,229.6425,410.1165,229.6425,106,106,0.7215,0.6488,
A6,2,89,3,367.5520,209.9217,367.5520,209.9217,106,106,0.6135,0.4955,
A6,2,89,4,415.3781,170.8231,415.3781,170.8231,106,106,0.8742,0.6732,
A6,2,89,5,351.8769,223.5491,351.8769,223.5491,106,106,0.6057,0.5564,
A6,2,89,6,379.3239,206.2999,379.3239,206.2999,106,106,0.4696,0.3460,
A6,2,89,7,427.1066,188.2034,427.1066,188.2034,106,106,0.7221,0.6344,
A6,2,89,8,392.1957,199.9148,392.1957,199.9148,106,106,0.4349,0.2841,
B4,2,89,0,367.1222,255.1695,367.0846,255.3156,106,106,0.7479,0.7027,
B4,2,89,1,413.9149,160.0208,413.9120,160.0248,106,106,0.8879,0.6847,
B4,2,89,2,410.1165,229.6425,410.1158,229.6293,106,106,0.7215,0.6488,
B4,2,89,3,367.5520,209.9217,367.5508,209.9370,106,106,0.6135,0.4955,
B4,2,89,4,415.3781,170.8231,415.3662,170.9187,106,106,0.8742,0.6732,
B4,2,89,5,351.8769,223.5491,351.8864,223.5536,106,106,0.6057,0.5564,
B4,2,89,6,379.3239,206.2999,379.3181,206.2954,106,106,0.4696,0.3460,
B4,2,89,7,427.1066,188.2034,427.1192,188.1995,106,106,0.7221,0.6344,
B4,2,89,8,392.1957,199.9148,392.1904,199.9043,106,106,0.4349,0.2841,
baseline,2,90,0,346.1550,254.8836,346.1550,254.8836,0,0,-1.0000,-1.0000,
baseline,2,90,1,389.8842,159.6672,389.8842,159.6672,0,0,-1.0000,-1.0000,
baseline,2,90,2,388.4563,228.3393,388.4563,228.3393,0,0,-1.0000,-1.0000,
baseline,2,90,3,344.7612,210.4365,344.7612,210.4365,0,0,-1.0000,-1.0000,
baseline,2,90,4,390.6281,170.9432,390.6281,170.9432,0,0,-1.0000,-1.0000,
baseline,2,90,5,330.5960,223.9037,330.5960,223.9037,0,0,-1.0000,-1.0000,
baseline,2,90,6,357.6701,206.4055,357.6701,206.4055,0,0,-1.0000,-1.0000,
baseline,2,90,7,403.6769,187.1162,403.6769,187.1162,0,0,-1.0000,-1.0000,
baseline,2,90,8,369.4176,199.6705,369.4176,199.6705,0,0,-1.0000,-1.0000,
A4,2,90,0,346.1550,254.8836,346.1337,255.0176,117,116,0.8572,0.6694,
A4,2,90,1,389.8842,159.6672,389.8842,159.6672,117,117,0.8498,0.6352,
A4,2,90,2,388.4563,228.3393,388.4563,228.3393,117,117,0.7458,0.6180,
A4,2,90,3,344.7612,210.4365,344.7612,210.4365,117,117,0.6418,0.5657,
A4,2,90,4,390.6281,170.9432,390.6446,171.0145,117,116,0.8937,0.6830,
A4,2,90,5,330.5960,223.9037,330.5960,223.9037,117,117,0.6635,0.5682,
A4,2,90,6,357.6701,206.4055,357.6701,206.4055,117,117,0.6870,0.4958,
A4,2,90,7,403.6769,187.1162,403.6769,187.1162,117,117,0.6257,0.5109,
A4,2,90,8,369.4176,199.6705,369.4176,199.6705,117,117,0.5217,0.3795,
A6,2,90,0,346.1550,254.8836,346.1550,254.8836,117,117,0.8572,0.6694,
