method,seed,image_id,keypoint_id,coarse_x,coarse_y,final_x,final_y,num_votes,num_reliable,mean_vote_distance,median_vote_distance,fallback
A4,2,33,6,353.8541,151.2882,353.8541,151.2882,105,105,0.5177,0.4967,
A4,2,33,7,350.4918,113.5653,350.4918,113.5653,105,105,0.4558,0.3184,
A4,2,33,8,367.8944,131.4834,367.8944,131.4834,105,105,0.3025,0.2466,
A6,2,33,0,396.8389,136.0973,396.8389,136.0973,105,105,0.5553,0.4950,
A6,2,33,1,334.0597,130.8954,334.0597,130.8954,105,105,0.4803,0.4170,
A6,2,33,2,355.8775,125.7801,355.8775,125.7801,105,105,0.5526,0.3875,
A6,2,33,3,397.9968,132.8293,397.9968,132.8293,105,105,0.5831,0.5037,
A6,2,33,4,364.0633,113.0816,364.0633,113.0816,105,105,0.4938,0.3817,
A6,2,33,5,381.1896,158.0991,381.1896,158.0991,105,105,0.5072,0.4091,
A6,2,33,6,353.8541,151.2882,353.8541,151.2882,105,105,0.5177,0.4967,
A6,2,33,7,350.4918,113.5653,350.4918,113.5653,105,105,0.4558,0.3184,
A6,2,33,8,367.8944,131.4834,367.8944,131.4834,105,105,0.3025,0.2466,
B4,2,33,0,396.8389,136.0973,396.8242,136.0946,105,105,0.5553,0.4950,
B4,2,33,1,334.0597,130.8954,334.0533,130.8981,105,105,0.4803,0.4170,
B4,2,33,2,355.8775,125.7801,355.8995,125.7612,105,105,0.5526,0.3875,
B4,2,33,3,397.9968,132.8293,398.0078,132.8351,105,105,0.5831,0.5037,
B4,2,33,4,364.0633,113.0816,364.0686,113.0858,105,105,0.4938,0.3817,
B4,2,33,5,381.1896,158.0991,381.1893,158.1068,105,105,0.5072,0.4091,
B4,2,33,6,353.8541,151.2882,353.8572,151.2859,105,105,0.5177,0.4967,
B4,2,33,7,350.4918,113.5653,350.4840,113.5620,105,105,0.4558,0.3184,
B4,2,33,8,367.8944,131.4834,367.8951,131.4850,105,105,0.3025,0.2466,
baseline,2,34,0,378.1183,127.6846,378.1183,127.6846,0,0,-1.0000,-1.0000,
baseline,2,34,1,316.9730,139.9314,316.9730,139.9314,0,0,-1.0000,-1.0000,
baseline,2,34,2,335.8740,128.0363,335.8740,128.0363,0,0,-1.0000,-1.0000,
baseline,2,34,3,381.6825,125.8908,381.6825,125.8908,0,0,-1.0000,-1.0000,
baseline,2,34,4,344.5800,114.5314,344.5800,114.5314,0,0,-1.0000,-1.0000,
baseline,2,34,5,368.0712,152.8582,368.0712,152.8582,0,0,-1.0000,-1.0000,
baseline,2,34,6,341.0055,153.1245,341.0055,153.1245,0,0,-1.0000,-1.0000,
baseline,2,34,7,330.1123,118.0240,330.1123,118.0240,0,0,-1.0000,-1.0000,
baseline,2,34,8,350.9504,131.2448,350.9504,131.2448,0,0,-1.0000,-1.0000,
A4,2,34,0,378.1183,127.6846,378.1183,127.6846,99,99,0.5221,0.4478,
A4,2,34,1,316.9730,139.9314,316.9730,139.9314,99,99,0.8369,0.8286,
A4,2,34,2,335.8740,128.0363,335.8740,128.0363,99,99,0.4129,0.3449,
A4,2,34,3,381.6825,125.8908,381.6825,125.8908,99,99,0.6810,0.5797,
A4,2,34,4,344.5800,114.5314,344.5800,114.5314,99,99,0.4249,0.3409,
A4,2,34,5,368.0712,152.8582,368.0712,152.8582,99,99,0.6733,0.6277,
A4,2,34,6,341.0055,153.1245,341.0055,153.1245,99,99,0.6646,0.5600,
A4,2,34,7,330.1123,118.0240,330.1123,118.0240,99,99,0.5443,0.4680,
A4,2,34,8,350.9504,131.2448,350.9504,131.2448,99,99,0.3372,0.2553,
A6,2,34,0,378.1183,127.6846,378.1183,127.6846,99,99,0.5221,0.4478,
A6,2,34,1,316.9730,139.9314,316.9730,139.9314,99,99,0.8369,0.8286,
A6,2,34,2,335.8740,128.0363,335.8740,128.0363,99,99,0.4129,0.3449,
A6,2,34,3,381.6825,125.8908,381.6825,125.8908,99,99,0.6810,0.5797,
A6,2,34,4,344.5800,114.5314,344.5800,114.5314,99,99,0.4249,0.3409,
A6,2,34,5,368.0712,152.8582,368.0712,152.8582,99,99,0.6733,0.6277,
A6,2,34,6,341.0055,153.1245,341.0055,153.1245,99,99,0.6646,0.5600,
A6,2,34,7,330.1123,118.0240,330.1123,118.0240,99,99,0.5443,0.4680,
A6,2,34,8,350.9504,131.2448,350.9504,131.2448,99,99,0.3372,0.2553,
B4,2,34,0,378.1183,127.6846,378.1183,127.6779,99,99,0.5221,0.4478,
B4,2,34,1,316.9730,139.9314,316.9865,139.9223,99,99,0.8369,0.8286,
B4,2,34,2,335.8740,128.0363,335.8745,128.0340,99,99,0.4129,0.3449,
B4,2,34,3,381.6825,125.8908,381.6974,125.8948,99,99,0.6810,0.5797,
B4,2,34,4,344.5800,114.5314,344.5799,114.5331,99,99,0.4249,0.3409,
B4,2,34,5,368.0712,152.8582,368.0770,152.8652,99,99,0.6733,0.6277,
B4,2,34,6,341.0055,153.1245,340.9943,153.1266,99,99,0.6646,0.5600,
B4,2,34,7,330.1123,118.0240,330.1057,118.0171,99,99,0.5443,0.4680,
B4,2,34,8,350.9504,131.2448,350.9523,131.2460,99,99,0.3372,0.2553,
baseline,2,35,0,383.4663,159.5683,383.4663,159.5683,0,0,-1.0000,-1.0000,
baseline,2,35,1,329.9073,169.9002,329.9073,169.9002,0,0,-1.0000,-1.0000,
baseline,2,35,2,340.3110,161.7678,340.3110,161.7678,0,0,-1.0000,-1.0000,
baseline,2,35,3,391.1118,153.5359,391.1118,153.5359,0,0,-1.0000,-1.0000,
baseline,2,35,4,355.5439,143.6840,355.5439,143.6840,0,0,-1.0000,-1.0000,
baseline,2,35,5,376.4570,184.2917,376.4570,184.2917,0,0,-1.0000,-1.0000,
baseline,2,35,6,348.8282,186.1009,348.8282,186.1009,0,0,-1.0000,-1.0000,
baseline,2,35,7,338.3686,148.7763,338.3686,148.7763,0,0,-1.0000,-1.0000,
baseline,2,35,8,360.0292,161.8158,360.0292,161.8158,0,0,-1.0000,-1.0000,
A4,2,35,0,383.4663,159.5683,383.4663,159.5683,101,101,0.4761,0.4091,
A4,2,35,1,329.9073,169.9002,329.9073,169.9002,101,101,0.7416,0.6014,
A4,2,35,2,340.3110,161.7678,340.3110,161.7678,101,101,0.5100,0.4441,
A4,2,35,3,391.1118,153.5359,391.1118,153.5359,101,101,0.7036,0.6003,
A4,2,35,4,355.5439,143.6840,355.5439,143.6840,101,101,0.6512,0.5744,
A4,2,35,5,376.4570,184.2917,376.4570,184.2917,101,101,0.5855,0.5187,
A4,2,35,6,348.8282,186.1009,348.8282,186.1009,101,101,0.5926,0.4770,
A4,2,35,7,338.3686,148.7763,338.3686,148.7763,101,101,0.4251,0.2864,
A4,2,35,8,360.0292,161.8158,360.0292,161.8158,101,101,0.2718,0.1863,
A6,2,35,0,383.4663,159.5683,383.4663,159.5683,101,101,0.4761,0.4091,
A6,2,35,1,329.9073,169.9002,329.9073,169.9002,101,101,0.7416,0.6014,
A6,2,35,2,340.3110,161.7678,340.3110,161.7678,101,101,0.5100,0.4441,
A6,2,35,3,391.1118,153.5359,391.1118,153.5359,101,101,0.7036,0.6003,
A6,2,35,4,355.5439,143.6840,355.5439,143.6840,101,101,0.6512,0.5744,
A6,2,35,5,376.4570,184.2917,376.4570,184.2917,101,101,0.5855,0.5187,
A6,2,35,6,348.8282,186.1009,348.8282,186.1009,101,101,0.5926,0.4770,
A6,2,35,7,338.3686,148.7763,338.3686,148.7763,101,101,0.4251,0.2864,
A6,2,35,8,360.0292,161.8158,360.0292,161.8158,101,101,0.2718,0.1863,
B4,2,35,0,383.4663,159.5683,383.4611,159.5685,101,101,0.4761,0.4091,
B4,2,35,1,329.9073,169.9002,329.9116,169.8994,101,101,0.7416,0.6014,
B4,2,35,2,340.3110,161.7678,340.3083,161.7716,101,101,0.5100,0.4441,
B4,2,35,3,391.1118,153.5359,391.1035,153.5520,101,101,0.7036,0.6003,
B4,2,35,4,355.5439,143.6840,355.5468,143.6804,101,101,0.6512,0.5744,
B4,2,35,5,376.4570,184.2917,376.4530,184.2983,101,101,0.5855,0.5187,
B4,2,35,6,348.8282,186.1009,348.8275,186.0959,101,101,0.5926,0.4770,
B4,2,35,7,338.3686,148.7763,338.3641,148.7755,101,101,0.4251,0.2864,
B4,2,35,8,360.0292,161.8158,360.0289,161.8168,101,101,0.2718,0.1863,
baseline,2,36,0,381.6519,163.6508,381.6519,163.6508,0,0,-1.0000,-1.0000,
baseline,2,36,1,328.6163,175.2701,328.6163,175.2701,0,0,-1.0000,-1.0000,
baseline,2,36,2,339.3291,166.6099,339.3291,166.6099,0,0,-1.0000,-1.0000,
baseline,2,36,3,389.3673,157.8520,389.3673,157.8520,0,0,-1.0000,-1.0000,
baseline,2,36,4,353.6758,148.8373,353.6758,148.8373,0,0,-1.0000,-1.0000,
baseline,2,36,5,375.3722,188.3044,375.3722,188.3044,0,0,-1.0000,-1.0000,
baseline,2,36,6,348.0393,190.6924,348.0393,190.6924,0,0,-1.0000,-1.0000,
baseline,2,36,7,337.0320,154.4686,337.0320,154.4686,0,0,-1.0000,-1.0000,
baseline,2,36,8,358.2353,166.4002,358.2353,166.4002,0,0,-1.0000,-1.0000,
A4,2,36,0,381.6519,163.6508,381.6519,163.6508,96,96,0.6070,0.5608,
A4,2,36,1,328.6163,175.2701,328.6163,175.2701,96,96,0.6495,0.5343,
A4,2,36,2,339.3291,166.6099,339.3291,166.6099,96,96,0.4507,0.3222,
A4,2,36,3,389.3673,157.8520,389.3673,157.8520,96,96,0.7021,0.5365,
A4,2,36,4,353.6758,148.8373,353.6758,148.8373,96,96,0.5137,0.4269,
A4,2,36,5,375.3722,188.3044,375.3722,188.3044,96,96,0.5320,0.4445,
A4,2,36,6,348.0393,190.6924,348.0393,190.6924,96,96,0.6052,0.5176,
A4,2,36,7,337.0320,154.4686,337.0320,154.4686,96,96,0.5983,0.4604,
A4,2,36,8,358.2353,166.4002,358.2353,166.4002,96,96,0.3674,0.2601,
A6,2,36,0,381.6519,163.6508,381.6519,163.6508,96,96,0.6070,0.5608,
A6,2,36,1,328.6163,175.2701,328.6163,175.2701,96,96,0.6495,0.5343,
A6,2,36,2,339.3291,166.6099,339.3291,166.6099,96,96,0.4507,0.3222,
A6,2,36,3,389.3673,157.8520,389.3673,157.8520,96,96,0.7021,0.5365,
A6,2,36,4,353.6758,148.8373,353.6758,148.8373,96,96,0.5137,0.4269,
A6,2,36,5,375.3722,188.3044,375.3722,188.3044,96,96,0.5320,0.4445,
A6,2,36,6,348.0393,190.6924,348.0393,190.6924,96,96,0.6052,0.5176,
A6,2,36,7,337.0320,154.4686,337.0320,154.4686,96,96,0.5983,0.4604,
A6,2,36,8,358.2353,166.4002,358.2353,166.4002,96,96,0.3674,0.2601,
B4,2,36,0,381.6519,163.6508,381.6443,163.6502,96,96,0.6070,0.5608,
B4,2,36,1,328.6163,175.2701,328.6012,175.2590,96,96,0.6495,0.5343,
B4,2,36,2,339.3291,166.6099,339.3279,166.6058,96,96,0.4507,0.3222,
B4,2,36,3,389.3673,157.8520,389.3552,157.8765,96,96,0.7021,0.5365,
B4,2,36,4,353.6758,148.8373,353.6737,148.8407,96,96,0.5137,0.4269,
B4,2,36,5,375.3722,188.3044,375.3736,188.3180,96,96,0.5320,0.4445,
B4,2,36,6,348.0393,190.6924,348.0322,190.6794,96,96,0.6052,0.5176,
B4,2,36,7,337.0320,154.4686,337.0229,154.4645,96,96,0.5983,0.4604,
B4,2,36,8,358.2353,166.4002,358.2371,166.4037,96,96,0.3674,0.2601,
baseline,2,37,0,394.3212,155.7831,394.3212,155.7831,0,0,-1.0000,-1.0000,
baseline,2,37,1,347.2651,153.9580,347.2651,153.9580,0,0,-1.0000,-1.0000,
baseline,2,37,2,353.4939,156.9259,353.4939,156.9259,0,0,-1.0000,-1.0000,
baseline,2,37,3,402.1380,142.6370,402.1380,142.6370,0,0,-1.0000,-1.0000,
baseline,2,37,4,371.6133,129.6206,371.6133,129.6206,0,0,-1.0000,-1.0000,
baseline,2,37,5,388.8690,175.7613,388.8690,175.7613,0,0,-1.0000,-1.0000,
baseline,2,37,6,363.2621,177.4357,363.2621,177.4357,0,0,-1.0000,-1.0000,
baseline,2,37,7,353.7192,137.9011,353.7192,137.9011,0,0,-1.0000,-1.0000,
baseline,2,37,8,374.2764,151.0667,374.2764,151.0667,0,0,-1.0000,-1.0000,
A4,2,37,0,394.3212,155.7831,394.3212,155.7831,88,88,0.5921,0.4929,
A4,2,37,1,347.2651,153.9580,347.2651,153.9580,88,88,0.5233,0.3506,
A4,2,37,2,353.4939,156.9259,353.4939,156.9259,88,88,0.3423,0.2520,
A4,2,37,3,402.1380,142.6370,402.1380,142.6370,88,88,0.6461,0.5111,
A4,2,37,4,371.6133,129.6206,371.6133,129.6206,88,88,0.5554,0.4892,
A4,2,37,5,388.8690,175.7613,388.8690,175.7613,88,88,0.7000,0.5584,
A4,2,37,6,363.2621,177.4357,363.2621,177.4357,88,88,0.6815,0.6369,
A4,2,37,7,353.7192,137.9011,353.7192,137.9011,88,88,0.5807,0.3946,
A4,2,37,8,374.2764,151.0667,374.2764,151.0667,88,88,0.3371,0.2429,
A6,2,37,0,394.3212,155.7831,394.3212,155.7831,88,88,0.5921,0.4929,
A6,2,37,1,347.2651,153.9580,347.2651,153.9580,88,88,0.5233,0.3506,
A6,2,37,2,353.4939,156.9259,353.4939,156.9259,88,88,0.3423,0.2520,
A6,2,37,3,402.1380,142.6370,402.1380,142.6370,88,88,0.6461,0.5111,
A6,2,37,4,371.6133,129.6206,371.6133,129.6206,88,88,0.5554,0.4892,
A6,2,37,5,388.8690,175.7613,388.8690,175.7613,88,88,0.7000,0.5584,
A6,2,37,6,363.2621,177.4357,363.2621,177.4357,88,88,0.6815,0.6369,
A6,2,37,7,353.7192,137.9011,353.7192,137.9011,88,88,0.5807,0.3946,
A6,2,37,8,374.2764,151.0667,374.2764,151.0667,88,88,0.3371,0.2429,
B4,2,37,0,394.3212,155.7831,394.3140,155.7835,88,88,0.5921,0.4929,
B4,2,37,1,347.2651,153.9580,347.2708,153.9596,88,88,0.5233,0.3506,
B4,2,37,2,353.4939,156.9259,353.4964,156.9247,88,88,0.3423,0.2520,
B4,2,37,3,402.1380,142.6370,402.1479,142.6219,88,88,0.6461,0.5111,
B4,2,37,4,371.6133,129.6206,371.6141,129.6192,88,88,0.5554,0.4892,
B4,2,37,5,388.8690,175.7613,388.8855,175.7696,88,88,0.7000,0.5584,
B4,2,37,6,363.2621,177.4357,363.2655,177.4253,88,88,0.6815,0.6369,
B4,2,37,7,353.7192,137.9011,353.7043,137.9069,88,88,0.5807,0.3946,
B4,2,37,8,374.2764,151.0667,374.2756,151.0651,88,88,0.3371,0.2429,
baseline,2,38,0,376.0502,142.8769,376.0502,142.8769,0,0,-1.0000,-1.0000,
baseline,2,38,1,327.7143,134.9884,327.7143,134.9884,0,0,-1.0000,-1.0000,
baseline,2,38,2,336.3036,143.5374,336.3036,143.5374,0,0,-1.0000,-1.0000,
baseline,2,38,3,382.0430,125.8820,382.0430,125.8820,0,0,-1.0000,-1.0000,
baseline,2,38,4,351.1858,111.5088,351.1858,111.5088,0,0,-1.0000,-1.0000,
baseline,2,38,5,370.2655,160.9744,370.2655,160.9744,0,0,-1.0000,-1.0000,
baseline,2,38,6,344.6520,161.5104,344.6520,161.5104,0,0,-1.0000,-1.0000,
baseline,2,38,7,334.4196,121.6621,334.4196,121.6621,0,0,-1.0000,-1.0000,
baseline,2,38,8,354.6861,134.7265,354.6861,134.7265,0,0,-1.0000,-1.0000,
A4,2,38,0,376.0502,142.8769,376.0502,142.8769,97,97,0.4360,0.4028,
A4,2,38,1,327.7143,134.9884,327.7143,134.9884,97,97,0.8524,0.7156,
A4,2,38,2,336.3036,143.5374,336.3036,143.5374,97,97,0.4389,0.3507,
A4,2,38,3,382.0430,125.8820,382.0430,125.8820,97,97,0.6332,0.5340,
A4,2,38,4,351.1858,111.5088,351.1858,111.5088,97,97,0.5721,0.5272,
A4,2,38,5,370.2655,160.9744,370.2655,160.9744,97,97,0.7271,0.7642,
A4,2,38,6,344.6520,161.5104,344.6520,161.5104,97,97,0.8029,0.7865,
A4,2,38,7,334.4196,121.6621,334.4196,121.6621,97,97,0.5789,0.4219,
A4,2,38,8,354.6861,134.7265,354.6861,134.7265,97,97,0.3409,0.2787,
A6,2,38,0,376.0502,142.8769,376.0502,142.8769,97,97,0.4360,0.4028,
A6,2,38,1,327.7143,134.9884,327.7143,134.9884,97,97,0.8524,0.7156,
A6,2,38,2,336.3036,143.5374,336.3036,143.5374,97,97,0.4389,0.3507,
A6,2,38,3,382.0430,125.8820,382.0430,125.8820,97,97,0.6332,0.5340,
A6,2,38,4,351.1858,111.5088,351.1858,111.5088,97,97,0.5721,0.5272,
A6,2,38,5,370.2655,160.9744,370.2655,160.9744,97,97,0.7271,0.7642,
A6,2,38,6,344.6520,161.5104,344.6520,161.5104,97,97,0.8029,0.7865,
A6,2,38,7,334.4196,121.6621,334.4196,121.6621,97,97,0.5789,0.4219,
A6,2,38,8,354.6861,134.7265,354.6861,134.7265,97,97,0.3409,0.2787,
B4,2,38,0,376.0502,142.8769,376.0558,142.8771,97,97,0.4360,0.4028,
B4,2,38,1,327.7143,134.9884,327.6479,135.0326,97,97,0.8524,0.7156,
B4,2,38,2,336.3036,143.5374,336.3057,143.5319,97,97,0.4389,0.3507,
B4,2,38,3,382.0430,125.8820,382.0235,125.8867,97,97,0.6332,0.5340,
B4,2,38,4,351.1858,111.5088,351.1852,111.5198,97,97,0.5721,0.5272,
B4,2,38,5,370.2655,160.9744,370.2677,160.9854,97,97,0.7271,0.7642,
B4,2,38,6,344.6520,161.5104,344.6555,161.4984,97,97,0.8029,0.7865,
B4,2,38,7,334.4196,121.6621,334.4025,121.6731,97,97,0.5789,0.4219,
B4,2,38,8,354.6861,134.7265,354.6853,134.7254,97,97,0.3409,0.2787,
baseline,2,39,0,379.3346,151.0617,379.3346,151.0617,0,0,-1.0000,-1.0000,
baseline,2,39,1,329.2030,144.5397,329.2030,144.5397,0,0,-1.0000,-1.0000,
baseline,2,39,2,337.9051,152.4987,337.9051,152.4987,0,0,-1.0000,-1.0000,
baseline,2,39,3,383.6996,134.7072,383.6996,134.7072,0,0,-1.0000,-1.0000,
baseline,2,39,4,352.5547,120.4861,352.5547,120.4861,0,0,-1.0000,-1.0000,
baseline,2,39,5,373.0261,169.5406,373.0261,169.5406,0,0,-1.0000,-1.0000,
baseline,2,39,6,346.9828,170.4922,346.9828,170.4922,0,0,-1.0000,-1.0000,
baseline,2,39,7,336.5138,130.8575,336.5138,130.8575,0,0,-1.0000,-1.0000,
baseline,2,39,8,356.7703,143.3623,356.7703,143.3623,0,0,-1.0000,-1.0000,
A4,2,39,0,379.3346,151.0617,379.3346,151.0617,98,98,0.6978,0.5762,
A4,2,39,1,329.2030,144.5397,329.2030,144.5397,98,98,0.7715,0.6389,
A4,2,39,2,337.9051,152.4987,337.9051,152.4987,98,98,0.5110,0.3834,
A4,2,39,3,383.6996,134.7072,383.6996,134.7072,98,98,0.6272,0.5904,
A4,2,39,4,352.5547,120.4861,352.5547,120.4861,98,98,0.6729,0.5433,
A4,2,39,5,373.0261,169.5406,373.0261,169.5406,98,98,0.9672,0.7402,
A4,2,39,6,346.9828,170.4922,346.9828,170.4922,98,98,0.9510,0.8293,
A4,2,39,7,336.5138,130.8575,336.5138,130.8575,98,98,0.6481,0.5681,
A4,2,39,8,356.7703,143.3623,356.7703,143.3623,98,98,0.4757,0.3495,
A6,2,39,0,379.3346,151.0617,379.3346,151.0617,98,98,0.6978,0.5762,
A6,2,39,1,329.2030,144.5397,329.2030,144.5397,98,98,0.7715,0.6389,
A6,2,39,2,337.9051,152.4987,337.9051,152.4987,98,98,0.5110,0.3834,
A6,2,39,3,383.6996,134.7072,383.6996,134.7072,98,98,0.6272,0.5904,
A6,2,39,4,352.5547,120.4861,352.5547,120.4861,98,98,0.6729,0.5433,
A6,2,39,5,373.0261,169.5406,373.0261,169.5406,98,98,0.9672,0.7402,
A6,2,39,6,346.9828,170.4922,346.9828,170.4922,98,98,0.9510,0.8293,
A6,2,39,7,336.5138,130.8575,336.5138,130.8575,98,98,0.6481,0.5681,
A6,2,39,8,356.7703,143.3623,356.7703,143.3623,98,98,0.4757,0.3495,
B4,2,39,0,379.3346,151.0617,379.3604,151.0675,98,98,0.6978,0.5762,
B4,2,39,1,329.2030,144.5397,329.1785,144.5718,98,98,0.7715,0.6389,
B4,2,39,2,337.9051,152.4987,337.9041,152.4941,98,98,0.5110,0.3834,
B4,2,39,3,383.6996,134.7072,383.7018,134.7069,98,98,0.6272,0.5904,
B4,2,39,4,352.5547,120.4861,352.5602,120.4801,98,98,0.6729,0.5433,
B4,2,39,5,373.0261,169.5406,372.9930,169.5492,98,98,0.9672,0.7402,
B4,2,39,6,346.9828,170.4922,346.9551,170.4698,98,98,0.9510,0.8293,
B4,2,39,7,336.5138,130.8575,336.5221,130.8711,98,98,0.6481,0.5681,
B4,2,39,8,356.7703,143.3623,356.7707,143.3572,98,98,0.4757,0.3495,
baseline,2,40,0,386.8257,160.7893,386.8257,160.7893,0,0,-1.0000,-1.0000,
baseline,2,40,1,327.2527,150.9230,327.2527,150.9230,0,0,-1.0000,-1.0000,
baseline,2,40,2,346.5493,160.1759,346.5493,160.1759,0,0,-1.0000,-1.0000,
baseline,2,40,3,385.9020,143.5898,385.9020,143.5898,0,0,-1.0000,-1.0000,
baseline,2,40,4,351.0822,126.9632,351.0822,126.9632,0,0,-1.0000,-1.0000,
baseline,2,40,5,376.2669,178.2820,376.2669,178.2820,0,0,-1.0000,-1.0000,
baseline,2,40,6,349.9395,178.2296,349.9395,178.2296,0,0,-1.0000,-1.0000,
baseline,2,40,7,338.6685,138.2121,338.6685,138.2121,0,0,-1.0000,-1.0000,
baseline,2,40,8,358.7647,151.6493,358.7647,151.6493,0,0,-1.0000,-1.0000,
A4,2,40,0,386.8257,160.7893,386.8257,160.7893,98,98,0.6903,0.5384,
A4,2,40,1,327.2527,150.9230,327.2527,150.9230,98,98,0.7456,0.5388,
A4,2,40,2,346.5493,160.1759,346.5493,160.1759,98,98,0.7510,0.6552,
A4,2,40,3,385.9020,143.5898,385.9020,143.5898,98,98,0.8795,0.8026,
A4,2,40,4,351.0822,126.9632,351.0822,126.9632,98,98,0.8128,0.6969,
A4,2,40,5,376.2669,178.2820,376.2669,178.2820,98,98,0.8440,0.7562,
A4,2,40,6,349.9395,178.2296,349.9395,178.2296,98,98,1.2532,1.2898,
A4,2,40,7,338.6685,138.2121,338.6685,138.2121,98,98,0.5426,0.4723,
A4,2,40,8,358.7647,151.6493,358.7647,151.6493,98,98,0.6620,0.5207,
A6,2,40,0,386.8257,160.7893,386.8257,160.7893,98,98,0.6903,0.5384,
A6,2,40,1,327.2527,150.9230,327.2527,150.9230,98,98,0.7456,0.5388,
A6,2,40,2,346.5493,160.1759,346.5493,160.1759,98,98,0.7510,0.6552,
A6,2,40,3,385.9020,143.5898,385.9020,143.5898,98,98,0.8795,0.8026,
A6,2,40,4,351.0822,126.9632,351.0822,126.9632,98,98,0.8128,0.6969,
A6,2,40,5,376.2669,178.2820,376.2669,178.2820,98,98,0.8440,0.7562,
A6,2,40,6,349.9395,178.2296,349.9395,178.2296,98,98,1.2532,1.2898,
A6,2,40,7,338.6685,138.2121,338.6685,138.2121,98,98,0.5426,0.4723,
A6,2,40,8,358.7647,151.6493,358.7647,151.6493,98,98,0.6620,0.5207,
B4,2,40,0,386.8257,160.7893,386.8672,160.7919,98,98,0.6903,0.5384,
B4,2,40,1,327.2527,150.9230,327.2004,150.9330,98,98,0.7456,0.5388,
B4,2,40,2,346.5493,160.1759,346.5453,160.1614,98,98,0.7510,0.6552,
B4,2,40,3,385.9020,143.5898,385.8753,143.5859,98,98,0.8795,0.8026,
B4,2,40,4,351.0822,126.9632,351.0955,126.9647,98,98,0.8128,0.6969,
B4,2,40,5,376.2669,178.2820,376.2310,178.2822,98,98,0.8440,0.7562,
B4,2,40,6,349.9395,178.2296,349.9010,178.2027,98,98,1.2532,1.2898,
B4,2,40,7,338.6685,138.2121,338.6643,138.2093,98,98,0.5426,0.4723,
B4,2,40,8,358.7647,151.6493,358.7804,151.6471,98,98,0.6620,0.5207,
baseline,2,41,0,391.3427,175.3904,391.3427,175.3904,0,0,-1.0000,-1.0000,
baseline,2,41,1,326.8046,168.1194,326.8046,168.1194,0,0,-1.0000,-1.0000,
baseline,2,41,2,348.9737,178.4733,348.9737,178.4733,0,0,-1.0000,-1.0000,
baseline,2,41,3,388.2179,156.8441,388.2179,156.8441,0,0,-1.0000,-1.0000,
baseline,2,41,4,351.9164,140.8001,351.9164,140.8001,0,0,-1.0000,-1.0000,
baseline,2,41,5,381.1493,194.7202,381.1493,194.7202,0,0,-1.0000,-1.0000,
baseline,2,41,6,353.2529,197.5067,353.2529,197.5067,0,0,-1.0000,-1.0000,
baseline,2,41,7,338.7312,154.1926,338.7312,154.1926,0,0,-1.0000,-1.0000,
baseline,2,41,8,361.0323,167.1942,361.0323,167.1942,0,0,-1.0000,-1.0000,
A4,2,41,0,391.3427,175.3904,391.3427,175.3904,99,99,0.7564,0.6677,
A4,2,41,1,326.8046,168.1194,326.8046,168.1194,99,99,0.5837,0.4174,
A4,2,41,2,348.9737,178.4733,348.9737,178.4733,99,99,0.5146,0.4802,
A4,2,41,3,388.2179,156.8441,388.2179,156.8441,99,99,0.6719,0.5947,
A4,2,41,4,351.9164,140.8001,351.9164,140.8001,99,99,0.7116,0.5851,
A4,2,41,5,381.1493,194.7202,381.1493,194.7202,99,99,0.4528,0.3529,
A4,2,41,6,353.2529,197.5067,353.2529,197.5067,99,99,0.7276,0.7056,
A4,2,41,7,338.7312,154.1926,338.7312,154.1926,99,99,0.4889,0.4010,
A4,2,41,8,361.0323,167.1942,361.0323,167.1942,99,99,0.5100,0.3900,
A6,2,41,0,391.3427,175.3904,391.3427,175.3904,99,99,0.7564,0.6677,
A6,2,41,1,326.8046,168.1194,326.8046,168.1194,99,99,0.5837,0.4174,
A6,2,41,2,348.9737,178.4733,348.9737,178.4733,99,99,0.5146,0.4802,
A6,2,41,3,388.2179,156.8441,388.2179,156.8441,99,99,0.6719,0.5947,
A6,2,41,4,351.9164,140.8001,351.9164,140.8001,99,99,0.7116,0.5851,
A6,2,41,5,381.1493,194.7202,381.1493,194.7202,99,99,0.4528,0.3529,
A6,2,41,6,353.2529,197.5067,353.2529,197.5067,99,99,0.7276,0.7056,
A6,2,41,7,338.7312,154.1926,338.7312,154.1926,99,99,0.4889,0.4010,
A6,2,41,8,361.0323,167.1942,361.0323,167.1942,99,99,0.5100,0.3900,
B4,2,41,0,391.3427,175.3904,391.3366,175.3884,99,99,0.7564,0.6677,
B4,2,41,1,326.8046,168.1194,326.8304,168.1054,99,99,0.5837,0.4174,
B4,2,41,2,348.9737,178.4733,348.9798,178.4679,99,99,0.5146,0.4802,
B4,2,41,3,388.2179,156.8441,388.1984,156.8579,99,99,0.6719,0.5947,
B4,2,41,4,351.9164,140.8001,351.9248,140.8196,99,99,0.7116,0.5851,
B4,2,41,5,381.1493,194.7202,381.1528,194.7274,99,99,0.4528,0.3529,
B4,2,41,6,353.2529,197.5067,353.2529,197.5065,99,99,0.7276,0.7056,
B4,2,41,7,338.7312,154.1926,338.7330,154.1959,99,99,0.4889,0.4010,
B4,2,41,8,361.0323,167.1942,361.0358,167.1923,99,99,0.5100,0.3900,
baseline,2,42,0,374.6268,152.2370,374.6268,152.2370,0,0,-1.0000,-1.0000,
baseline,2,42,1,304.0996,145.5138,304.0996,145.5138,0,0,-1.0000,-1.0000,
